ID,Start Time,End Time,# Observations
190,2018-06-16 17:24:33,2018-12-13 17:24:37,71
191,2018-06-20 10:52:11,2018-12-16 05:49:46,71
192,2018-06-22 17:23:58,2018-12-19 17:23:48,71
193,2018-06-25 10:52:53,2018-12-22 05:50:36,71
194,2018-06-28 17:24:34,2018-12-25 17:24:37,71
195,2018-06-30 10:54:40,2018-12-28 05:49:45,71
196,2018-07-02 10:40:21,2018-12-28 05:49:45,70
197,2018-07-04 17:23:59,2018-12-31 17:23:48,70
198,2018-07-05 10:54:27,2019-01-03 05:50:35,70
199,2018-07-07 10:45:15,2019-01-03 05:50:35,69
200,2018-07-10 17:24:35,2019-01-06 17:24:37,69
201,2018-07-12 10:40:20,2019-01-09 05:49:45,69
202,2018-07-13 05:49:45,2019-01-09 05:49:45,68
203,2018-07-16 17:23:48,2019-01-12 17:23:47,68
204,2018-07-17 10:42:58,2019-01-15 05:50:35,68
205,2018-07-20 10:52:13,2019-01-15 05:50:35,67
206,2018-07-22 17:24:35,2019-01-18 17:24:36,67
207,2018-07-25 10:54:15,2019-01-21 10:56:51,67
208,2018-07-28 17:23:49,2019-01-24 17:23:47,67
209,2018-08-01 10:40:18,2019-01-27 05:50:40,67
210,2018-08-03 17:24:36,2019-01-30 17:24:36,67
211,2018-08-04 10:50:22,2019-02-02 05:49:58,67
212,2018-08-06 10:43:40,2019-02-02 05:49:58,66
213,2018-08-09 17:23:47,2019-02-07 10:46:55,67
214,2018-08-11 10:40:17,2019-02-08 05:50:34,67
215,2018-08-12 05:50:35,2019-02-08 05:50:34,66
216,2018-08-15 17:24:37,2019-02-12 10:46:51,67
217,2018-08-19 10:51:24,2019-02-15 10:56:48,67
218,2018-08-21 17:23:48,2019-02-17 17:23:46,67
219,2018-08-24 10:50:58,2019-02-20 05:50:34,67
220,2018-08-27 17:24:38,2019-02-25 10:58:35,68
221,2018-08-31 10:40:13,2019-02-27 10:53:44,68
222,2018-09-02 17:23:48,2019-03-01 17:23:46,68
223,2018-09-05 10:45:27,2019-03-04 05:50:34,68
224,2018-09-08 17:24:38,2019-03-07 17:24:35,68
