ID,Start Time,End Time,# Observations
213,2019-02-08 05:50:34,2019-08-07 05:50:44,74
214,2019-02-11 17:24:35,2019-08-07 05:50:44,73
215,2019-02-11 17:24:35,2019-08-10 17:24:43,74
216,2019-02-15 10:56:48,2019-08-14 10:56:54,73
217,2019-02-17 17:23:46,2019-08-16 17:23:54,73
218,2019-02-20 05:50:34,2019-08-19 10:56:57,73
219,2019-02-23 17:24:35,2019-08-22 17:24:43,73
220,2019-02-27 10:53:44,2019-08-26 10:46:59,73
221,2019-03-01 17:23:46,2019-08-29 10:56:55,74
222,2019-03-04 05:50:34,2019-08-31 10:46:55,74
223,2019-03-07 17:24:35,2019-09-03 17:24:44,74
224,2019-03-10 05:49:58,2019-09-06 05:50:03,75
225,2019-03-13 17:23:46,2019-09-09 17:23:55,75
226,2019-03-16 05:50:34,2019-09-12 05:50:44,76
227,2019-03-19 17:24:35,2019-09-15 17:24:44,76
228,2019-03-22 11:04:11,2019-09-18 10:56:50,76
229,2019-03-25 17:23:46,2019-09-21 17:23:56,76
230,2019-03-29 10:56:27,2019-09-24 05:50:46,76
231,2019-03-31 17:24:36,2019-09-27 17:24:45,76
232,2019-04-03 05:49:58,2019-09-30 10:46:56,75
233,2019-04-06 17:23:47,2019-09-30 10:46:56,74
234,2019-04-06 17:23:47,2019-10-03 17:23:56,75
235,2019-04-09 05:50:40,2019-10-06 05:50:45,74
236,2019-04-12 17:24:36,2019-10-06 05:50:45,73
237,2019-04-12 17:24:36,2019-10-09 17:24:45,74
238,2019-04-16 10:58:10,2019-10-13 10:56:54,75
239,2019-04-16 10:58:10,2019-10-13 10:56:54,75
240,2019-04-18 17:23:47,2019-10-15 17:23:56,75
241,2019-04-21 11:12:34,2019-10-18 05:50:45,75
242,2019-04-24 17:24:37,2019-10-21 17:24:45,75
243,2019-04-27 05:49:59,2019-10-24 05:50:04,75
244,2019-04-30 17:23:48,2019-10-27 17:23:56,75
245,2019-05-03 05:50:41,2019-10-30 05:50:45,75
246,2019-05-06 17:24:37,2019-10-30 05:50:45,74
247,2019-05-06 17:24:37,2019-11-02 17:24:45,75
248,2019-05-09 05:49:58,2019-11-05 05:50:04,75
249,2019-05-12 17:23:48,2019-11-08 17:23:56,75
250,2019-05-16 10:56:55,2019-11-11 05:50:46,75
251,2019-05-18 17:24:38,2019-11-14 17:24:45,75
252,2019-05-21 05:49:59,2019-11-17 05:50:03,75
253,2019-05-24 17:23:49,2019-11-20 17:23:56,75
254,2019-05-27 05:50:40,2019-11-23 05:50:46,76
255,2019-05-30 17:24:38,2019-11-26 17:24:45,76
256,2019-06-02 10:46:57,2019-11-29 10:46:54,77
257,2019-06-05 17:23:50,2019-12-02 17:23:55,77
258,2019-06-08 05:50:39,2019-12-05 05:50:44,77
259,2019-06-11 17:24:39,2019-12-05 05:50:44,76
260,2019-06-15 10:56:54,2019-12-11 05:50:03,78
261,2019-06-17 17:23:50,2019-12-14 17:23:55,78
262,2019-06-20 05:50:40,2019-12-17 05:50:44,78
263,2019-06-23 17:24:40,2019-12-20 17:24:44,78
264,2019-06-27 10:47:03,2019-12-23 05:50:03,77
265,2019-06-29 17:23:51,2019-12-26 17:23:54,77
266,2019-07-02 10:46:59,2019-12-29 05:50:44,77
267,2019-07-05 17:24:40,2020-01-01 17:24:43,77
268,2019-07-08 05:49:59,2020-01-04 05:50:02,76
269,2019-07-11 17:23:52,2020-01-07 17:23:54,76
270,2019-07-14 05:50:39,2020-01-10 05:50:44,76
271,2019-07-17 17:24:41,2020-01-13 17:24:43,76
272,2019-07-20 10:57:00,2020-01-16 10:56:45,76
273,2019-07-23 17:23:52,2020-01-19 17:23:53,76
274,2019-07-26 05:50:42,2020-01-23 10:46:48,76
275,2019-07-29 17:24:42,2020-01-25 17:24:42,76
276,2019-08-01 10:46:59,2020-01-28 10:46:47,76
277,2019-08-04 17:23:53,2020-01-31 17:23:53,76
278,2019-08-07 05:50:44,2020-02-03 05:50:42,76
279,2019-08-10 17:24:43,2020-02-03 05:50:42,75
280,2019-08-10 17:24:43,2020-02-06 17:24:42,76
